query_id,question,resolved_doc_id,doc_id,chunk_id,doi,pmid,title,relevance,rationale,annotator,adjudication_status
thrombosis_q003,How did integrated catheter design influence the overall risk of catheter failure in hospitalized patients?,bf095d4fdd8647fd03e451ffbf154fc40d7877ca577fb49dc1f660980a5387c8,bf095d4fdd8647fd03e451ffbf154fc40d7877ca577fb49dc1f660980a5387c8,65369019-081e-5e5c-a294-a3c9301a3288,10.1177/11297298231218468,,Integrated short peripheral intravenous cannulas and risk of catheter failure: A systematic review and meta-analysis.,2,Direct evidence for the asked comparison between integrated and non-integrated SPCs.,codex_semantic_review,accepted
thrombosis_q003,How did integrated catheter design influence the overall risk of catheter failure in hospitalized patients?,c0236184d7043ba7e7863bffd0e79e5835c1c7777e567c452d93387b6a547a17,c0236184d7043ba7e7863bffd0e79e5835c1c7777e567c452d93387b6a547a17,edf9564d-bd1a-5de6-9afd-700b08b43f71,10.1007/s00520-024-08664-3,,Use of peripherally inserted central venous catheters and midline catheters for palliative care in patients with cancer: a systematic review.,1,"Partially relevant, but focuses on PICCs and MCs in palliative care, not directly addressing integrated catheter design influence on risk of failure.",codex_semantic_review,accepted
thrombosis_q003,How did integrated catheter design influence the overall risk of catheter failure in hospitalized patients?,c7c4424941ac8c3df493af7762654a9bba86263ef2e839de3dcb2a32f648f089,c7c4424941ac8c3df493af7762654a9bba86263ef2e839de3dcb2a32f648f089,7a3c99a0-5b09-5b79-afd8-089fab7853a9,10.1016/j.jvir.2025.06.008,,Adverse Events of Tunneled Central Venous Catheters versus Totally Implantable Venous Access Devices in Pediatric Oncology: A Systematic Review and Meta-analysis.,0,"Comparison of two types of devices (CVCs vs TIVAD) in pediatric oncology patients, not relevant to the question about integrated catheter design and failure risk.",codex_semantic_review,accepted
thrombosis_q003,How did integrated catheter design influence the overall risk of catheter failure in hospitalized patients?,c87b892721821dc95a921a0b4afbe6466e5a25b9bc9241bbd4f12ae4b9eeb2c3,c87b892721821dc95a921a0b4afbe6466e5a25b9bc9241bbd4f12ae4b9eeb2c3,9739fd11-a4fb-51e0-96ca-deb21e7f2ac2,10.1016/j.jhin.2024.07.003,,Comparison of complication rates between midline catheters and peripherally inserted central catheters: a systematic review and meta-analysis of randomized controlled trials.,2,Direct comparison of complication rates between midline catheters and PICCs provides evidence for the asked question.,codex_semantic_review,accepted
thrombosis_q003,How did integrated catheter design influence the overall risk of catheter failure in hospitalized patients?,f698615e1f3559a8746feac626ca97614b052a74ce872c093febb99a5211c2ed,f698615e1f3559a8746feac626ca97614b052a74ce872c093febb99a5211c2ed,04e394cd-12f1-54ac-8129-f13770219b34,10.1007/s00520-024-08853-0,,Central venous access device adverse events in pediatric patients with cancer: a systematic review and meta-analysis.,0,"Different population and focus on complication rates, not catheter failure risk.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,060fffece2db23dd24dd15daa4a1fcd41a25a91fdefc1f22a38b88330c2229f6,060fffece2db23dd24dd15daa4a1fcd41a25a91fdefc1f22a38b88330c2229f6,42c13530-0037-5ac2-bb2b-83e255adb7dc,10.3389/fimmu.2024.1382728,,Therapeutic efficacy and safety of JAK inhibitors in treating polymyositis/dermatomyositis: a single-arm systemic meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,0e217a446399acb8cb9ac10cf3f865d0abdf9ec78291e28e7e2a64761743b8c7,0e217a446399acb8cb9ac10cf3f865d0abdf9ec78291e28e7e2a64761743b8c7,d16ca1c5-a940-52f6-affe-d25de699ea29,10.36660/abc.20230738,,Direct Oral Anticoagulants versus Vitamin K Antagonists for Left Ventricular Thrombus: A Meta-Analysis with Trial Sequential Analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,0ee72aa56475f088d05a92e1e534aa0754c33293a688c507de7333ca24062164,0ee72aa56475f088d05a92e1e534aa0754c33293a688c507de7333ca24062164,98f9275b-7c28-51d3-b914-39ea47b9330b,10.1007/s10787-024-01563-3,,Janus kinase inhibitors versus tumor necrosis factor inhibitors in rheumatoid arthritis: meta-analytical comparison of efficacy and safety.,2,Direct comparison of JAK inhibitors to TNF inhibitors regarding venous thromboembolism risk.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481,17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481,158d5882-493a-5fa9-a895-eb2177cd0048,10.1001/jamadermatol.2023.5509,,Short-Term Cardiovascular Complications in Dermatology Patients Receiving JAK-STAT Inhibitors: A Meta-Analysis of Randomized Clinical Trials.,1,"Focuses on cardiovascular complications and VTE risk in dermatology patients, but does not directly compare upadacitinib or other specific treatments.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,19b88c40a35c0beab27062994bd073ea33c8932639c93cfc88d3545e01b6591e,19b88c40a35c0beab27062994bd073ea33c8932639c93cfc88d3545e01b6591e,a927090b-cf7c-5ec7-9556-9f4c79df6464,10.1001/archinte.1993.00410190057007,,Prophylactic agents for venous thrombosis in elective hip surgery. Meta-analysis of studies using venographic assessment.,0,Different population and focus on prophylaxis rather than treatment comparison.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650,1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650,6786ee87-a8b6-53c5-aa33-e14643921953,10.1007/s00590-024-04071-w,,Antithrombotic prophylaxis following total knee arthroplasty: a level I Bayesian network meta-analysis.,0,Different topic (antithrombotic prophylaxis following total knee arthroplasty) and outcome measures.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,1bc019944f3015a6431afec91a330368ec6e1e2f99fa84a740c25e29a2e93541,1bc019944f3015a6431afec91a330368ec6e1e2f99fa84a740c25e29a2e93541,8c1f307a-db2c-5771-a997-1da630a8c1ef,10.1177/17474930241248542,,Comparative study of venous thromboembolic prophylaxis strategies in hemorrhagic stroke: A systematic review and network meta-analysis.,0,Different population and focus on hemorrhagic stroke rather than immune-mediated inflammatory diseases.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d,1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d,7bc6e9b2-c34d-5b53-986f-428ca233b53a,10.1007/s12664-024-01720-0,,Insights into adverse events and safety profile of upadacitinib in the management of inflammatory bowel diseases - A meta-analysis of randomized controlled trials.,1,"Mentions venous thromboembolism as a potential risk, but does not provide direct evidence for the comparative question regarding upadacitinib and other active treatments in immune-",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,2192034e524f922513f85540de5de02aa750e7cd279adcfb485d1c66c3a1565c,2192034e524f922513f85540de5de02aa750e7cd279adcfb485d1c66c3a1565c,852f0961-e4cc-5f11-8d5e-0e959f333d87,10.3389/fimmu.2024.1493250,,A bibliometric analysis of immunotherapy for atherosclerosis: trends and hotspots prediction.,0,"Atherosclerosis and immunotherapy, unrelated to venous thromboembolism risk in immune-mediated inflammatory diseases.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,27a55b1a6e708220e4477ae500353c0c957bf81a19c2669cd74cd6594062b84b,27a55b1a6e708220e4477ae500353c0c957bf81a19c2669cd74cd6594062b84b,c79aa478-742e-50a5-880f-5f016ff752de,10.1016/j.semarthrit.2025.152741,,Direct oral anticoagulants versus Vitamin K antagonists in antiphospholipid syndrome: A systematic review and meta-analysis.,2,Direct comparison of DOACs vs VKAs in antiphospholipid syndrome regarding VTE risk.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,2c771af9f3318bc04c4ce36dc52c8f31917f373a5729faba33fef2f9f3e0e5d9,2c771af9f3318bc04c4ce36dc52c8f31917f373a5729faba33fef2f9f3e0e5d9,77f503f2-2111-5395-9d68-144fe5bef399,10.1136/ard-2024-225534,,Efficacy and safety of pharmacological treatment of psoriatic arthritis: a systematic literature research informing the 2023 update of the EULAR recommendations for the management of psoriatic arthritis.,1,"Evaluates efficacy and safety of various treatments for psoriatic arthritis, including some that may be relevant to the comparison with upadacitinib.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,403276112ae9c984489a5f567ccff08fa4ac60454b427fd9ec675091ce93948f,403276112ae9c984489a5f567ccff08fa4ac60454b427fd9ec675091ce93948f,73ed559b-07bf-5cbd-8a27-90a5b5ffcc64,10.1002/hsr2.2044,,Safety and efficacy of direct oral anticoagulants in comparison to warfarin in obese patients with atrial fibrillation: A systematic review and meta-analysis.,1,"Comparison of DOACs to warfarin in obese patients with atrial fibrillation, but not directly addressing venous thromboembolism risk in immune-mediated inflammatory diseases.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,45dbec756507c32c1c4a4d60606dce0dc6f58dec598dd96b398d623ab521beb5,45dbec756507c32c1c4a4d60606dce0dc6f58dec598dd96b398d623ab521beb5,2d4279a9-de79-57b4-8294-56ab6687b35d,10.1007/s10557-024-07620-x,,Clinical Efficacy and Safety of Novel Anticoagulants for the Management of Venous Thromboembolism in Patients with Cancer: A Systematic Review and Meta-Analysis.,2,"Direct comparison of NOACs vs LMWH/VKAs in cancer-associated VTE regarding efficacy and safety, including VTE recurrence and major bleeding outcomes.",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,4d5761f2327a6e7a305981129b38a36697465ac6bd5004a6be6c216f022b9595,4d5761f2327a6e7a305981129b38a36697465ac6bd5004a6be6c216f022b9595,33895ef7-738a-502e-a741-a0e8dc60507a,10.1177/10760296241298661,,Outcomes of Emicizumab in Acquired Hemophilia Patients: A Systematic Review.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3,55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3,cc22517e-a8b2-565e-aada-62dde18ef5ea,10.31557/APJCP.2024.25.7.2237,,The Role of Anticoagulation on Venous Thromboembolism Primary Prophylaxis in Low- to Intermediate-Risk Ambulatory Cancer Patients: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,0,"Focuses on anticoagulation in cancer patients, which is unrelated to the comparison of upadacitinib with other active treatments regarding venous thromboembolism risk across immune",codex_semantic_review,accepted
thrombosis_q004,How does upadacitinib compare to other active treatments regarding venous thromboembolism risk across immune mediated inflammatory diseases?,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,db7ef264-73ba-5ed8-82b6-34b6667f8c90,10.1016/j.rpth.2025.102928,,Effects on mortality of extended versus short-term anticoagulation in venous thromboembolism: a systematic review and meta-analysis of randomized trials.,1,"Examines the effects of extended versus short-term anticoagulation on mortality in venous thromboembolism, which is partially relevant to the question but does not directly compare",codex_semantic_review,accepted
